code_muni;mun_pe;geom;mun_match;year;homic_f_all;homic_f_control;homic_f_treated;homic_m_all;homic_m_control;homic_m_treated;other_f_all;other_f_control;other_f_treated;other_m_all;other_m_control;other_m_treated
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2002;0;0;0;0;0;0;10;1;0;14;0;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2003;0;0;0;2;0;0;18;0;1;15;0;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2004;0;0;0;0;0;0;11;0;0;20;3;1
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2005;0;0;0;1;0;0;13;1;0;11;1;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2006;0;0;0;1;0;0;9;1;0;15;0;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2007;0;0;0;0;0;0;12;0;0;16;0;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2008;0;0;0;0;0;0;15;0;0;21;0;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2009;0;0;0;0;0;0;13;0;0;16;1;1
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2010;0;0;0;0;0;0;13;0;0;29;1;1
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2011;0;0;0;0;0;0;4;0;0;12;2;1
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2012;0;0;0;0;1;0;12;1;2;13;1;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2013;0;0;0;0;0;0;13;0;0;21;0;1
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2014;0;0;0;1;0;0;19;0;0;18;0;2
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2015;1;0;0;1;0;0;16;0;0;21;3;0
2200053;2600203;-41.0836378172387|-8.22078666287762;acau_a;2016;0;0;0;0;0;0;9;0;1;11;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2002;0;0;0;0;0;0;10;1;0;14;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2003;0;0;0;2;0;0;18;0;1;15;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2004;0;0;0;0;0;0;11;0;0;20;3;1
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2005;0;0;0;1;0;0;13;1;0;11;1;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2006;0;0;0;1;0;0;9;1;0;15;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2007;0;0;0;0;0;0;12;0;0;16;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2008;0;0;0;0;0;0;15;0;0;21;0;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2009;0;0;0;0;0;0;13;0;0;16;1;1
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2010;0;0;0;0;0;0;13;0;0;29;1;1
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2011;0;0;0;0;0;0;4;0;0;12;2;1
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2012;0;0;0;0;1;0;12;1;2;13;1;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2013;0;0;0;0;0;0;13;0;0;21;0;1
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2014;0;0;0;1;0;0;19;0;0;18;0;2
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2015;1;0;0;1;0;0;16;0;0;21;3;0
2200053;2605152;-41.0836378172387|-8.22078666287762;acau_a;2016;0;0;0;0;0;0;9;0;1;11;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2002;0;0;0;0;0;0;10;1;0;14;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2003;0;0;0;2;0;0;18;0;1;15;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2004;0;0;0;0;0;0;11;0;0;20;3;1
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2005;0;0;0;1;0;0;13;1;0;11;1;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2006;0;0;0;1;0;0;9;1;0;15;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2007;0;0;0;0;0;0;12;0;0;16;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2008;0;0;0;0;0;0;15;0;0;21;0;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2009;0;0;0;0;0;0;13;0;0;16;1;1
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2010;0;0;0;0;0;0;13;0;0;29;1;1
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2011;0;0;0;0;0;0;4;0;0;12;2;1
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2012;0;0;0;0;1;0;12;1;2;13;1;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2013;0;0;0;0;0;0;13;0;0;21;0;1
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2014;0;0;0;1;0;0;19;0;0;18;0;2
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2015;1;0;0;1;0;0;16;0;0;21;3;0
2200053;2612554;-41.0836378172387|-8.22078666287762;acau_a;2016;0;0;0;0;0;0;9;0;1;11;0;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2002;0;0;0;0;0;0;5;1;1;9;1;1
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2003;1;0;0;0;0;0;9;0;0;12;0;1
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2004;0;0;0;0;0;0;5;0;0;9;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2005;0;0;0;1;0;0;8;0;0;14;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2006;0;0;0;0;0;0;13;0;3;19;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2007;1;1;0;0;0;0;14;0;0;7;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2008;0;0;0;0;0;0;12;0;1;10;0;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2009;0;0;0;0;0;0;10;0;1;13;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2010;0;0;0;1;0;0;8;0;0;10;0;1
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2011;0;0;0;1;0;0;11;0;0;13;1;1
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2012;0;0;0;1;0;0;12;0;0;21;0;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2013;0;0;0;0;0;0;12;0;0;15;1;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2014;0;0;0;0;0;0;9;1;0;21;0;2
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2015;0;0;0;0;0;0;13;1;1;16;0;0
2201739;2612554;-40.7966219288235|-8.14566557729576;bet_a_nia_do_piau_a;2016;1;0;0;1;0;1;14;2;0;15;1;2
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2002;0;0;1;3;0;1;6;0;0;7;0;1
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2003;0;0;0;1;0;0;12;0;0;10;0;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2004;0;0;0;1;0;0;5;0;0;9;0;1
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2005;0;0;0;1;0;0;9;0;0;6;1;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2006;0;0;0;0;0;0;5;0;0;10;0;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2007;1;0;0;0;0;0;10;0;0;10;1;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2008;0;0;0;1;0;1;7;0;0;13;2;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2009;0;0;0;1;1;0;9;0;0;12;0;1
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2010;0;0;0;1;0;0;11;1;0;13;0;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2011;0;0;0;0;0;0;6;0;0;13;0;1
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2012;0;0;0;0;0;0;15;0;0;5;0;2
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2013;0;0;0;0;0;0;6;0;0;15;1;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2014;0;0;0;1;0;0;7;0;0;15;1;0
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2015;0;0;0;0;0;0;7;0;1;18;2;1
2202091;2601102;-40.6374189126801|-7.33155965178438;caldeir_a_o_grande_do_piau_a;2016;0;0;0;0;0;1;12;0;0;19;3;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2002;0;0;0;1;0;0;6;0;0;5;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2003;0;0;0;1;0;0;6;0;0;14;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2004;0;0;0;0;0;0;7;0;0;5;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2005;0;0;0;0;0;0;3;0;0;12;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2006;0;0;0;1;0;0;10;0;0;7;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2007;0;0;0;0;0;0;3;0;0;7;1;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2008;0;0;0;0;0;0;5;0;1;9;1;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2009;0;0;0;0;0;0;4;0;1;7;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2010;0;0;0;0;0;0;8;0;0;8;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2011;0;0;0;0;0;0;3;0;0;5;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2012;0;0;0;0;0;0;4;0;0;15;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2013;0;0;0;2;0;0;0;1;0;10;1;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2014;0;0;0;0;0;0;10;0;0;8;0;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2015;0;0;0;0;0;0;6;0;1;8;1;0
2203271;2601102;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2016;0;0;0;1;0;0;3;1;0;13;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2002;0;0;0;1;0;0;6;0;0;5;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2003;0;0;0;1;0;0;6;0;0;14;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2004;0;0;0;0;0;0;7;0;0;5;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2005;0;0;0;0;0;0;3;0;0;12;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2006;0;0;0;1;0;0;10;0;0;7;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2007;0;0;0;0;0;0;3;0;0;7;1;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2008;0;0;0;0;0;0;5;0;1;9;1;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2009;0;0;0;0;0;0;4;0;1;7;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2010;0;0;0;0;0;0;8;0;0;8;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2011;0;0;0;0;0;0;3;0;0;5;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2012;0;0;0;0;0;0;4;0;0;15;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2013;0;0;0;2;0;0;0;1;0;10;1;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2014;0;0;0;0;0;0;10;0;0;8;0;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2015;0;0;0;0;0;0;6;0;1;8;1;0
2203271;2609907;-40.9010694707015|-7.83079718839095;curral_novo_do_piau_a;2016;0;0;0;1;0;0;3;1;0;13;0;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2002;0;0;0;1;0;0;12;0;0;13;1;1
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2003;0;0;0;1;0;0;14;1;0;9;0;1
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2004;0;0;0;0;0;0;12;0;1;10;0;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2005;0;0;0;0;0;0;8;0;0;12;1;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2006;0;0;0;1;0;0;13;0;0;15;0;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2007;0;0;0;1;1;0;13;0;0;11;1;2
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2008;0;0;0;1;0;0;14;0;0;20;0;1
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2009;0;0;0;0;0;0;12;1;0;14;0;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2010;0;0;0;1;0;0;15;0;2;26;1;4
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2011;0;0;0;1;1;0;17;1;0;18;0;1
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2012;0;0;0;1;0;0;14;1;0;26;3;2
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2013;0;0;0;2;1;0;13;0;0;25;1;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2014;0;0;0;0;0;0;15;0;1;27;2;0
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2015;0;0;0;0;0;1;18;0;0;17;2;1
2205953;2601102;-40.6628542913824|-7.44355666136107;marcol_a_ndia;2016;1;0;0;1;0;1;19;0;0;30;0;2
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2002;0;0;0;1;0;0;14;0;0;13;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2003;0;0;0;1;0;0;19;0;0;12;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2004;0;0;0;0;0;0;15;0;0;17;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2005;0;0;0;0;0;0;22;0;0;15;0;1
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2006;0;0;0;0;0;0;17;0;0;19;1;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2007;0;0;0;0;0;0;15;0;0;17;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2008;0;0;0;0;0;0;24;0;0;22;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2009;0;0;0;0;0;1;21;1;0;22;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2010;1;0;0;0;0;0;11;0;0;15;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2011;0;0;0;0;0;0;16;1;1;15;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2012;0;0;0;0;0;0;19;0;0;15;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2013;0;0;0;0;0;0;20;0;0;29;1;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2014;0;0;0;0;0;0;17;0;0;18;0;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2015;0;0;0;0;0;0;32;1;0;20;2;0
2208650;2600203;-41.4170249221793|-8.58542534694219;queimada_nova;2016;0;0;0;0;0;0;28;0;1;18;1;0
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2002;0;0;0;2;1;0;11;2;0;19;1;0
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2003;0;0;0;0;0;0;10;1;0;21;0;2
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2004;0;0;0;0;0;0;16;0;0;12;0;2
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2005;0;0;0;3;0;1;17;0;0;19;2;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2006;0;0;0;0;1;0;11;0;0;23;0;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2007;0;0;0;3;0;0;13;0;0;21;0;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2008;0;0;0;3;0;1;10;0;0;27;1;0
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2009;0;0;0;0;0;0;19;0;1;20;2;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2010;0;0;0;0;0;0;14;0;0;35;1;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2011;0;0;0;1;0;0;27;1;0;26;1;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2012;0;0;0;0;0;0;32;0;0;38;0;0
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2013;0;0;0;0;1;0;22;0;0;27;0;0
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2014;0;0;0;1;0;0;31;0;1;36;2;2
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2015;0;0;0;1;0;0;28;0;0;49;1;1
2210706;2601102;-40.8175090683555|-7.59913716568336;sim_ames;2016;0;0;0;2;0;2;36;1;1;25;3;3
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2002;1;0;0;1;0;0;48;0;0;40;0;2
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2003;0;0;0;4;2;0;48;0;0;41;1;1
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2004;0;0;0;0;3;0;42;1;1;50;2;1
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2005;0;0;0;2;0;1;48;0;0;45;1;2
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2006;1;0;0;0;0;0;42;1;0;50;2;0
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2007;0;0;0;2;0;0;46;3;0;48;0;1
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2008;0;0;0;0;0;0;54;0;0;57;3;3
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2009;0;0;0;0;0;0;53;1;1;55;1;3
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2010;0;0;0;4;1;0;62;1;1;61;2;2
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2011;1;0;0;4;0;0;39;2;2;62;3;0
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2012;0;0;0;6;0;0;53;2;1;54;2;4
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2013;0;0;0;4;1;0;48;1;1;64;4;1
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2014;0;0;0;3;2;1;52;2;0;63;1;3
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2015;0;0;0;5;1;0;51;1;0;71;2;6
2301307;2602001;-40.1374458093569|-7.20618378918069;araripe;2016;1;0;0;4;1;1;61;0;4;74;2;1
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2002;1;0;0;1;0;0;48;0;0;40;0;2
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2003;0;0;0;4;2;0;48;0;0;41;1;1
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2004;0;0;0;0;3;0;42;1;1;50;2;1
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2005;0;0;0;2;0;1;48;0;0;45;1;2
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2006;1;0;0;0;0;0;42;1;0;50;2;0
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2007;0;0;0;2;0;0;46;3;0;48;0;1
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2008;0;0;0;0;0;0;54;0;0;57;3;3
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2009;0;0;0;0;0;0;53;1;1;55;1;3
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2010;0;0;0;4;1;0;62;1;1;61;2;2
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2011;1;0;0;4;0;0;39;2;2;62;3;0
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2012;0;0;0;6;0;0;53;2;1;54;2;4
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2013;0;0;0;4;1;0;48;1;1;64;4;1
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2014;0;0;0;3;2;1;52;2;0;63;1;3
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2015;0;0;0;5;1;0;51;1;0;71;2;6
2301307;2605301;-40.1374458093569|-7.20618378918069;araripe;2016;1;0;0;4;1;1;61;0;4;74;2;1
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2002;1;0;0;1;0;0;48;0;0;40;0;2
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2003;0;0;0;4;2;0;48;0;0;41;1;1
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2004;0;0;0;0;3;0;42;1;1;50;2;1
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2005;0;0;0;2;0;1;48;0;0;45;1;2
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2006;1;0;0;0;0;0;42;1;0;50;2;0
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2007;0;0;0;2;0;0;46;3;0;48;0;1
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2008;0;0;0;0;0;0;54;0;0;57;3;3
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2009;0;0;0;0;0;0;53;1;1;55;1;3
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2010;0;0;0;4;1;0;62;1;1;61;2;2
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2011;1;0;0;4;0;0;39;2;2;62;3;0
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2012;0;0;0;6;0;0;53;2;1;54;2;4
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2013;0;0;0;4;1;0;48;1;1;64;4;1
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2014;0;0;0;3;2;1;52;2;0;63;1;3
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2015;0;0;0;5;1;0;51;1;0;71;2;6
2301307;2607307;-40.1374458093569|-7.20618378918069;araripe;2016;1;0;0;4;1;1;61;0;4;74;2;1
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2002;2;1;0;3;0;0;116;0;2;134;6;3
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2003;0;0;0;2;2;0;124;0;0;127;3;2
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2004;4;0;0;3;5;0;138;0;1;151;3;4
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2005;0;0;0;2;1;2;101;0;2;126;5;5
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2006;0;0;0;6;2;0;123;2;0;142;2;1
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2007;1;0;0;8;1;2;126;1;3;133;3;3
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2008;0;0;0;4;0;0;114;1;2;138;4;3
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2009;0;0;0;7;2;0;117;1;1;159;5;1
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2010;2;0;0;8;2;0;132;1;1;184;9;2
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2011;2;0;1;9;1;2;148;1;2;176;5;4
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2012;0;0;1;18;3;0;136;3;3;145;6;2
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2013;1;1;0;16;6;0;138;2;0;187;4;2
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2014;2;0;0;5;7;3;154;0;2;187;2;3
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2015;0;0;0;11;3;2;164;4;1;206;8;6
2301901;2614006;-39.3023163692257|-7.30717212691267;barbalha;2016;0;0;0;8;5;0;191;3;1;208;5;3
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2002;2;1;0;3;0;0;116;0;2;134;6;3
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2003;0;0;0;2;2;0;124;0;0;127;3;2
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2004;4;0;0;3;5;0;138;0;1;151;3;4
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2005;0;0;0;2;1;2;101;0;2;126;5;5
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2006;0;0;0;6;2;0;123;2;0;142;2;1
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2007;1;0;0;8;1;2;126;1;3;133;3;3
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2008;0;0;0;4;0;0;114;1;2;138;4;3
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2009;0;0;0;7;2;0;117;1;1;159;5;1
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2010;2;0;0;8;2;0;132;1;1;184;9;2
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2011;2;0;1;9;1;2;148;1;2;176;5;4
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2012;0;0;1;18;3;0;136;3;3;145;6;2
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2013;1;1;0;16;6;0;138;2;0;187;4;2
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2014;2;0;0;5;7;3;154;0;2;187;2;3
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2015;0;0;0;11;3;2;164;4;1;206;8;6
2301901;2614303;-39.3023163692257|-7.30717212691267;barbalha;2016;0;0;0;8;5;0;191;3;1;208;5;3
2302503;2613503;-38.9855138673635|-7.49163800866139;brejo_santo;2002;0;1;0;4;1;0;45;0;1;53;4;0
2302503;2613503;-38.9855138673635|-7.49163800866139;brejo_santo;2003;0;0;0;6;1;1;63;0;1;82;2;0
